Year,Continent,Country Name,Product Name,US Customs District,Value (USD),Volume (kg)
2010,ASIA,JAPAN,TUNA BLUEFIN FROZEN,"SEATTLE, WA",4452,104
2010,EUROPE,SPAIN,TUNA BLUEFIN FROZEN,"NEW YORK, NY",56832,1016
2010,EUROPE,MALTA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",548998,10821
2010,EUROPE,MALTA,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",9535,81
2010,EUROPE,CROATIA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",560424,21110
2010,EUROPE,CROATIA,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",38360,474
2010,EUROPE,TURKEY,TUNA BLUEFIN FROZEN,"NEW YORK, NY",83411,1620
2010,EUROPE,TURKEY,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",44670,1010
2010,EUROPE,CYPRUS,TUNA BLUEFIN FROZEN,"NEW YORK, NY",116365,2141
2010,NORTH AMERICA,MEXICO,TUNA BLUEFIN FROZEN,"SAN DIEGO, CA",3667,244
2010,ASIA,INDONESIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",781979,42612
2010,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",3959,77
2010,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"SAN FRANCISCO, CA",3200,59
2010,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",875251,21105
2010,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"SAN FRANCISCO, CA",19401,354
2009,AFRICA,MOROCCO,TUNA BLUEFIN FRESH,"NEW YORK, NY",126208,12980
2009,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,"NEW YORK, NY",292464,12465
2009,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",110912,3768
2009,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,"NEW YORK, NY",19945,6649
2009,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",2476,826
2009,ASIA,INDONESIA,TUNA BLUEFIN FRESH,"NEW YORK, NY",9680,1077
2009,ASIA,SOUTH KOREA,TUNA BLUEFIN FRESH,"NEW YORK, NY",9039,489
2009,ASIA,JAPAN,TUNA BLUEFIN FRESH,"NEW YORK, NY",168267,4312
2009,ASIA,JAPAN,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",205367,5523
2009,ASIA,JAPAN,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",157397,3730
2009,EUROPE,UNITED KINGDOM,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",3649,157
2009,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"BOSTON, MA",96400,4044
2009,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"NEW YORK, NY",715280,25329
2009,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"SAVANNAH, GA",44564,1336
2009,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",781296,26551
2009,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"CHICAGO, IL",8443,282
2009,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"MIAMI, FL",138817,6543
2009,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"DALLAS-FORT WORTH, TX",32018,1452
2009,EUROPE,PORTUGAL,TUNA BLUEFIN FRESH,"BOSTON, MA",3925,393
2009,EUROPE,MALTA,TUNA BLUEFIN FRESH,"BOSTON, MA",39317,1634
2009,EUROPE,MALTA,TUNA BLUEFIN FRESH,"NEW YORK, NY",491897,19992
2009,EUROPE,MALTA,TUNA BLUEFIN FRESH,"SAVANNAH, GA",29370,1201
2009,EUROPE,MALTA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",261275,13396
2009,EUROPE,MALTA,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",5629,361
2009,EUROPE,MALTA,TUNA BLUEFIN FRESH,"MIAMI, FL",10413,642
2009,EUROPE,ITALY,TUNA BLUEFIN FRESH,"BOSTON, MA",85003,5914
2009,EUROPE,ITALY,TUNA BLUEFIN FRESH,"NEW YORK, NY",227704,10330
2009,EUROPE,ITALY,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",27609,1170
2009,EUROPE,ITALY,TUNA BLUEFIN FRESH,"WASHINGTON, DC",39192,1342
2009,EUROPE,CROATIA,TUNA BLUEFIN FRESH,"NEW YORK, NY",158681,7993
2009,EUROPE,CROATIA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",39336,2308
2009,EUROPE,GREECE,TUNA BLUEFIN FRESH,"NEW YORK, NY",270088,11713
2009,EUROPE,GREECE,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",709954,28234
2009,EUROPE,TURKEY,TUNA BLUEFIN FRESH,"NEW YORK, NY",243674,8981
2009,EUROPE,TURKEY,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",1243716,45817
2009,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"PORTLAND, ME",1404356,110134
2009,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"NEW ORLEANS, LA",5805,526
2009,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",89766,2863
2009,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"CLEVELAND, OH",6630,201
2009,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"LAREDO, TX",29713,4491
2009,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"SAN DIEGO, CA",318525,27086
2009,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"MIAMI, FL",4395,399
2009,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,"NEW YORK, NY",2071,169
2009,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",2162,721
2009,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",3229,1076
2009,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",44438,3326
2009,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",180524,8696
2009,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",500569,39375
2009,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"SAN FRANCISCO, CA",7632,565
2009,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"HONOLULU, HI",376835,25513
2009,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",2490,184
2009,ASIA,SOUTH KOREA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",14676,1147
2009,ASIA,SOUTH KOREA,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",76469,2232
2009,ASIA,JAPAN,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",137572,3812
2009,ASIA,JAPAN,TUNA BLUEFIN FROZEN,"SEATTLE, WA",2407,54
2009,EUROPE,SPAIN,TUNA BLUEFIN FROZEN,"NEW YORK, NY",123622,2184
2009,EUROPE,MALTA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",72428,2576
2009,EUROPE,MALTA,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",2797,24
2009,EUROPE,ITALY,TUNA BLUEFIN FROZEN,"NEW YORK, NY",49508,1012
2009,EUROPE,CROATIA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",344453,8644
2009,EUROPE,CROATIA,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",56548,1537
2009,EUROPE,TURKEY,TUNA BLUEFIN FROZEN,"NEW YORK, NY",112622,1641
2009,EUROPE,CYPRUS,TUNA BLUEFIN FROZEN,"NEW YORK, NY",12811,193
2009,NORTH AMERICA,MEXICO,TUNA BLUEFIN FROZEN,"SAN DIEGO, CA",11527,5764
2009,ASIA,INDIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",116925,5940
2009,ASIA,INDONESIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",41451,2540
2009,ASIA,INDONESIA,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",689631,45055
2009,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",7052,143
2009,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",878627,20986
2008,AFRICA,MOROCCO,TUNA BLUEFIN FRESH,"NEW YORK, NY",132722,7708
2008,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,"NEW YORK, NY",60237,2342
2008,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",51177,2722
2008,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,"NEW YORK, NY",2786,929
2008,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,"MIAMI, FL",14385,1040
2008,ASIA,PHILIPPINES,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",12098,947
2008,ASIA,JAPAN,TUNA BLUEFIN FRESH,"NEW YORK, NY",127591,3819
2008,ASIA,JAPAN,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",291669,8262
2008,ASIA,JAPAN,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",93295,2429
2008,ASIA,JAPAN,TUNA BLUEFIN FRESH,"CHICAGO, IL",2465,54
2008,ASIA,JAPAN,TUNA BLUEFIN FRESH,"HOUSTON-GALVESTON, TX",12012,274
2008,EUROPE,UNITED KINGDOM,TUNA BLUEFIN FRESH,"MIAMI, FL",4400,800
2008,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"BOSTON, MA",19311,568
2008,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"NEW YORK, NY",1225759,47118
2008,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"SAVANNAH, GA",291881,12445
2008,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",480943,14454
2008,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",19218,826
2008,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"CHICAGO, IL",14857,408
2008,EUROPE,MALTA,TUNA BLUEFIN FRESH,"BOSTON, MA",167409,5073
2008,EUROPE,MALTA,TUNA BLUEFIN FRESH,"NEW YORK, NY",485674,26467
2008,EUROPE,MALTA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",1144314,31553
2008,EUROPE,MALTA,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",34230,1616
2008,EUROPE,ITALY,TUNA BLUEFIN FRESH,"NEW YORK, NY",155463,7242
2008,EUROPE,ITALY,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",362828,21781
2008,EUROPE,ITALY,TUNA BLUEFIN FRESH,"CHICAGO, IL",19964,1156
2008,EUROPE,CROATIA,TUNA BLUEFIN FRESH,"NEW YORK, NY",47993,1000
2008,EUROPE,TURKEY,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",31507,979
2008,EUROPE,CYPRUS,TUNA BLUEFIN FRESH,"NEW YORK, NY",65869,4543
2008,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"PORTLAND, ME",1740363,135403
2008,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"NEW ORLEANS, LA",31294,1462
2008,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",351359,13703
2008,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",7280,189
2008,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"CLEVELAND, OH",4997,246
2008,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"LAREDO, TX",34781,4508
2008,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"SAN DIEGO, CA",800229,54345
2008,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",3154,315
2008,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,"NEW YORK, NY",53848,2742
2008,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",94131,5289
2008,SOUTH AMERICA,BRAZIL,TUNA BLUEFIN FRESH,"NEW YORK, NY",2932,256
2008,NORTH AMERICA,CANADA,TUNA BLUEFIN SOUTHERN FRESH,"PORTLAND, ME",26560,2409
2008,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",33972,2028
2008,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",524827,23466
2008,AFRICA,MOROCCO,TUNA BLUEFIN FROZEN,"NEW YORK, NY",3326,54
2008,ASIA,INDONESIA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",82596,5140
2008,ASIA,INDONESIA,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",6417,713
2008,ASIA,CHINA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",5947,301
2008,ASIA,SOUTH KOREA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",98519,8323
2008,ASIA,JAPAN,TUNA BLUEFIN FROZEN,"NEW YORK, NY",139988,3296
2008,ASIA,JAPAN,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",146049,2847
2008,EUROPE,MALTA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",893197,24824
2008,EUROPE,MALTA,TUNA BLUEFIN FROZEN,"SAVANNAH, GA",32315,2154
2008,EUROPE,MALTA,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",135961,9064
2008,EUROPE,MALTA,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",168130,9526
2008,EUROPE,ITALY,TUNA BLUEFIN FROZEN,"NEW YORK, NY",17035,288
2008,EUROPE,CROATIA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",507332,10400
2008,EUROPE,CROATIA,TUNA BLUEFIN FROZEN,"SAVANNAH, GA",274389,18293
2008,EUROPE,CROATIA,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",66871,1944
2008,EUROPE,TURKEY,TUNA BLUEFIN FROZEN,"NEW YORK, NY",101679,1421
2008,EUROPE,TURKEY,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",46724,1428
2008,EUROPE,CYPRUS,TUNA BLUEFIN FROZEN,"NEW YORK, NY",199634,11011
2008,EUROPE,CYPRUS,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",5495,61
2008,OCEANIA,AUSTRALIA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",169570,3048
2008,OCEANIA,AUSTRALIA,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",9145,136
2008,ASIA,THAILAND,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",91235,8630
2008,ASIA,INDONESIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",110221,5390
2008,ASIA,INDONESIA,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",519733,35100
2008,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",415313,8014
2008,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",51114,917
2008,EUROPE,ITALY,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",46815,1015
2008,EUROPE,CROATIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",114653,2012
2008,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",667414,15335
2008,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",11720,205
2008,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"SAN FRANCISCO, CA",2383,39
2007,AFRICA,MOROCCO,TUNA BLUEFIN FRESH,"NEW YORK, NY",159449,15878
2007,AFRICA,MOROCCO,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",10676,1062
2007,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,"BOSTON, MA",51510,1352
2007,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,"NEW YORK, NY",27927,1324
2007,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",19653,841
2007,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,"BOSTON, MA",2584,261
2007,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",8364,1038
2007,ASIA,SRI LANKA,TUNA BLUEFIN FRESH,"NEW YORK, NY",11803,1878
2007,ASIA,JAPAN,TUNA BLUEFIN FRESH,"NEW YORK, NY",256828,6607
2007,ASIA,JAPAN,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",228990,8233
2007,ASIA,JAPAN,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",210684,3669
2007,CARIBBEAN,DOMINICAN REPUBLIC,TUNA BLUEFIN FRESH,"NEW YORK, NY",9974,1467
2007,CARIBBEAN,TRINIDAD & TOBAGO,TUNA BLUEFIN FRESH,"MIAMI, FL",4212,147
2007,EUROPE,UNITED KINGDOM,TUNA BLUEFIN FRESH,"NEW YORK, NY",4544,644
2007,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"BOSTON, MA",64629,3682
2007,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"NEW YORK, NY",1269318,94814
2007,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"SAVANNAH, GA",698563,57954
2007,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",421358,15514
2007,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",11010,386
2007,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"MIAMI, FL",17804,582
2007,EUROPE,MALTA,TUNA BLUEFIN FRESH,"NEW YORK, NY",139596,6835
2007,EUROPE,MALTA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",532397,16679
2007,EUROPE,MALTA,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",77498,1957
2007,EUROPE,ITALY,TUNA BLUEFIN FRESH,"BOSTON, MA",81941,5760
2007,EUROPE,ITALY,TUNA BLUEFIN FRESH,"NEW YORK, NY",95557,7357
2007,EUROPE,ITALY,TUNA BLUEFIN FRESH,"SAVANNAH, GA",11355,1122
2007,EUROPE,ITALY,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",270043,14913
2007,EUROPE,CROATIA,TUNA BLUEFIN FRESH,"NEW YORK, NY",260744,9342
2007,EUROPE,CROATIA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",13318,441
2007,EUROPE,GREECE,TUNA BLUEFIN FRESH,"NEW YORK, NY",16689,878
2007,EUROPE,TURKEY,TUNA BLUEFIN FRESH,"NEW YORK, NY",159073,4830
2007,EUROPE,TURKEY,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",178515,5848
2007,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"PORTLAND, ME",1675959,104852
2007,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"OGDENSBURG, NY",16224,920
2007,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"NEW ORLEANS, LA",79280,3869
2007,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",797800,31897
2007,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",28519,2301
2007,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"LAREDO, TX",12977,2290
2007,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"SAN DIEGO, CA",4917796,655106
2007,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",828449,45754
2007,SOUTH AMERICA,URUGUAY,TUNA BLUEFIN FRESH,"MIAMI, FL",2460,448
2007,EUROPE,SPAIN,TUNA BLUEFIN SOUTHERN FRESH,"BOSTON, MA",16184,476
2007,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",366782,22860
2007,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"HONOLULU, HI",11011,1567
2007,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",2179,220
2007,ASIA,INDONESIA,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",495820,38510
2007,ASIA,SOUTH KOREA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",37626,2215
2007,ASIA,SOUTH KOREA,TUNA BLUEFIN FROZEN,"SAVANNAH, GA",7035,208
2007,ASIA,TAIWAN,TUNA BLUEFIN FROZEN,"NEW YORK, NY",143245,10240
2007,ASIA,JAPAN,TUNA BLUEFIN FROZEN,"NEW YORK, NY",952432,18160
2007,ASIA,JAPAN,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",147152,6307
2007,ASIA,JAPAN,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",50450,751
2007,EUROPE,SPAIN,TUNA BLUEFIN FROZEN,"NEW YORK, NY",12177,451
2007,EUROPE,MALTA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",253417,4713
2007,EUROPE,MALTA,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",50581,742
2007,EUROPE,ITALY,TUNA BLUEFIN FROZEN,"NEW YORK, NY",92527,1363
2007,EUROPE,ITALY,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",9422,130
2007,EUROPE,CROATIA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",956085,21242
2007,EUROPE,CROATIA,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",276684,5602
2007,EUROPE,CROATIA,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",86831,2714
2007,EUROPE,TURKEY,TUNA BLUEFIN FROZEN,"NEW YORK, NY",249313,4394
2007,EUROPE,TURKEY,TUNA BLUEFIN FROZEN,"LOS ANGELES, CA",22216,342
2007,EUROPE,TURKEY,TUNA BLUEFIN FROZEN,"SAN FRANCISCO, CA",8129,139
2007,EUROPE,CYPRUS,TUNA BLUEFIN FROZEN,"NEW YORK, NY",283774,5705
2007,NORTH AMERICA,MEXICO,TUNA BLUEFIN FROZEN,"SAN DIEGO, CA",57564,5233
2007,OCEANIA,AUSTRALIA,TUNA BLUEFIN FROZEN,"NEW YORK, NY",11291,214
2007,ASIA,THAILAND,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",154630,13710
2007,ASIA,INDONESIA,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",1802423,109550
2007,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",149785,3096
2006,AFRICA,MOROCCO,TUNA BLUEFIN FRESH,"NEW YORK, NY",50282,6466
2006,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,"BOSTON, MA",138703,5209
2006,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,"NEW YORK, NY",427977,20403
2006,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",445644,18459
2006,ASIA,VIETNAM,TUNA BLUEFIN FRESH,"NEW YORK, NY",2240,418
2006,ASIA,JAPAN,TUNA BLUEFIN FRESH,"NEW YORK, NY",18144,390
2006,ASIA,JAPAN,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",53321,1070
2006,ASIA,JAPAN,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",584570,9864
2006,ASIA,JAPAN,TUNA BLUEFIN FRESH,"MIAMI, FL",16837,427
2006,CARIBBEAN,TRINIDAD & TOBAGO,TUNA BLUEFIN FRESH,"MIAMI, FL",3230,147
2006,CENTRAL AMERICA,COSTA RICA,TUNA BLUEFIN FRESH,"SAVANNAH, GA",5310,1505
2006,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"BOSTON, MA",481677,39906
2006,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"NEW YORK, NY",2144535,96947
2006,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"SAVANNAH, GA",1470138,70101
2006,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",391061,17555
2006,EUROPE,SPAIN,TUNA BLUEFIN FRESH,"MIAMI, FL",95226,3733
2006,EUROPE,MALTA,TUNA BLUEFIN FRESH,"BOSTON, MA",14346,896
2006,EUROPE,MALTA,TUNA BLUEFIN FRESH,"NEW YORK, NY",504406,29575
2006,EUROPE,MALTA,TUNA BLUEFIN FRESH,"SAVANNAH, GA",66686,2268
2006,EUROPE,MALTA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",822793,41203
2006,EUROPE,MALTA,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",59587,2918
2006,EUROPE,ITALY,TUNA BLUEFIN FRESH,"BOSTON, MA",224740,17819
2006,EUROPE,ITALY,TUNA BLUEFIN FRESH,"NEW YORK, NY",26252,1369
2006,EUROPE,ITALY,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",43865,3117
2006,EUROPE,TURKEY,TUNA BLUEFIN FRESH,"NEW YORK, NY",17761,674
2006,EUROPE,TURKEY,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",13698,541
2006,EUROPE,CYPRUS,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",20561,892
2006,EUROPE,CYPRUS,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",59011,4070
2006,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"PORTLAND, ME",2203738,157004
2006,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"NEW YORK, NY",5200,189
2006,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"NEW ORLEANS, LA",132661,9433
2006,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",1297919,68143
2006,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"SAN FRANCISCO, CA",20668,1171
2006,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"SEATTLE, WA",23310,776
2006,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"ANCHORAGE, AK",7614,256
2006,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"HONOLULU, HI",9384,434
2006,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,"CLEVELAND, OH",15144,611
2006,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"LAREDO, TX",55800,8408
2006,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"SAN DIEGO, CA",2821299,338807
2006,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",1157105,79416
2006,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,"NEW YORK, NY",48808,3036
2006,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,"LOS ANGELES, CA",32235,1821
2006,ASIA,PHILIPPINES,TUNA BLUEFIN SOUTHERN FRESH,"SAN FRANCISCO, CA",4606,1161
2006,EUROPE,MALTA,TUNA BLUEFIN SOUTHERN FRESH,"SAN FRANCISCO, CA",4053,298
2006,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",141476,8086
